season,round,race_name,country,circuit,circuit_length_km,number_of_turns,laps,driver,driver_code,driver_number,driver_age,nationality,constructor,engine_supplier,grid_position,finish_position,points,podium,winner,fastest_lap,fastest_lap_time_sec,best_sector1,best_sector2,best_sector3,qualifying_position,Q1_time,Q2_time,Q3_time,sprint_position,laps_completed,pit_stops,average_pit_duration,starting_compound,ending_compound,tyre_strategy,weather,air_temperature,track_temperature,humidity,wind_speed,track_status,safety_car_count,red_flags,yellow_flags,dnf,dnf_reason,penalties,penalty_seconds,position_change,grid_gain,average_speed,top_speed,race_time,team_points_after_race,driver_points_after_race,performance_index,consistency_score
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Kofi Taylor,TAY,19,28,Dutch,Titan Racing,Titan Power Unit,1,1,25,True,True,False,212.234,63.671,69.692,79.154,1,3:35.787,3:34.758,3:31.490,,53,2,6.36,Soft,Soft,Soft-Soft-Medium,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,0,0,188.9,328.0,5417.7,375,240,97.5,69.7
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,George Sharma,SHA,68,28,American,Quantum F1,Quantum Powertrain,16,6,8,False,False,False,211.627,63.713,69.384,79.107,16,3:37.000,,,,53,4,6.06,Soft,Soft,Hard-Hard-Soft-Medium-Hard,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,10,10,218.8,311.3,5559.9,14,9,75.3,56.7
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Fabian Lee,LEE,106,12,Dutch,Quantum F1,Quantum Powertrain,19,20,0,False,False,False,212.213,63.494,69.921,78.677,19,3:38.464,,,,14,2,2.12,Medium,Medium,Medium-Hard-Soft,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,True,Hydraulics,False,0.0,1,0,224.1,339.8,991.8,14,5,26.9,52.9
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Lorenzo Martinez,MAR4,78,29,Spanish,Phoenix Racing,Solaris Engineering,12,13,0,False,False,False,214.558,63.704,69.61,78.871,12,3:37.172,3:33.374,,,53,1,2.56,Soft,Soft,Medium-Soft,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,-1,0,206.1,321.5,5592.5,16,16,59.4,69.2
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Lucas Pereira,PER3,30,27,Russian,Phoenix Racing,Solaris Engineering,11,4,12,False,False,False,212.286,63.164,69.607,79.162,11,3:35.639,3:34.049,,,53,3,3.66,Soft,Soft,Medium-Hard-Hard-Soft,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,7,7,201.5,334.5,5248.7,28,12,79.6,60.3
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Kenji Hernandez,HER2,33,23,Italian,Nova Motorsport,Hyperion Drivetrain,4,12,0,False,False,False,212.071,63.507,69.835,79.123,4,3:37.444,3:34.072,3:31.390,,53,4,3.37,Medium,Medium,Soft-Hard-Hard-Soft-Soft,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,-8,0,225.4,316.2,5586.5,294,172,65.5,61.8
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Jasper Nowak,NOW,1,14,Belgian,Nova Motorsport,Hyperion Drivetrain,3,2,18,True,False,False,212.504,63.281,69.724,78.713,3,3:36.745,3:34.984,3:32.344,,53,1,3.48,Medium,Hard,Medium-Hard,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,1,1,200.0,309.3,5961.6,312,140,84.1,67.5
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Jack Martinez,MAR,62,23,Canadian,Solar GP,Solaris Engineering,15,3,15,True,False,False,212.647,63.541,69.519,79.067,15,3:36.396,3:33.560,,,53,1,4.89,Medium,Medium,Medium-Medium,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,12,12,226.6,319.7,5109.7,173,109,79.6,51.0
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Oscar Garcia,GAR2,17,11,Italian,Solar GP,Solaris Engineering,2,11,0,False,False,False,212.778,63.313,69.787,78.758,2,3:35.867,3:35.361,3:31.511,,53,1,6.3,Medium,Soft,Hard-Medium,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,-9,0,232.8,336.4,5682.6,173,64,74.5,56.3
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Seojun Andersen,AND2,86,22,Australian,Vertex Racing,Vertex Dynamics,10,8,4,False,False,True,211.184,63.127,69.381,78.676,10,3:37.530,3:33.304,3:32.634,,53,2,3.9,Soft,Soft,Soft-Hard-Medium,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,2,2,221.3,327.5,5970.0,122,61,71.1,65.6
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Themba Kim,KIM2,76,15,South African,Vertex Racing,Vertex Dynamics,13,14,0,False,False,False,211.456,63.429,69.708,79.117,13,3:36.672,3:34.569,,,53,4,2.74,Soft,Soft,Hard-Hard-Medium-Hard-Soft,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,-1,0,216.1,317.0,4914.8,122,61,59.0,70.2
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Alejandro Almeida,ALM3,3,25,Hungarian,Hyperion Motorsport,Hyperion Drivetrain,14,19,0,False,False,False,212.244,63.322,69.479,79.071,14,3:38.121,3:33.980,,,33,1,2.52,Medium,Medium,Medium-Soft,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,True,Suspension,False,0.0,0,0,193.6,333.5,1991.6,66,10,28.2,35.8
2018,15,Frostpeak Grand Prix,Nordveil,Frostpeak Ring,5.8,16,53,Hao Chowdhury,CHO2,55,27,Indian,Hyperion Motorsport,Hyperion Drivetrain,8,9,2,False,False,False,212.712,63.453,69.405,78.78,8,3:38.042,3:33.344,3:32.651,,53,2,4.22,Soft,Soft,Hard-Medium-Hard,Sunny,33.1,45.2,44.3,29.6,Safety Car,2,0,4,False,None,False,0.0,-1,0,196.0,334.2,5416.7,68,58,79.9,75.0
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Ethan Larsen,LAR,82,20,Hungarian,Red Falcon Racing,Titan Power Unit,19,13,0,False,False,False,204.298,61.254,66.662,74.366,19,3:25.519,,,19,55,2,5.54,Medium,Soft,Medium-Soft-Soft,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,6,6,198.7,320.8,6403.1,174,108,55.1,58.2
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Mason Wang,WAN,72,22,Dutch,Red Falcon Racing,Titan Power Unit,4,16,0,False,False,False,203.6,60.905,66.928,74.555,4,3:26.676,3:23.684,3:20.659,2,5,0,0.0,Soft,Medium,Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,True,Suspension,False,0.0,-15,0,198.3,332.3,1425.0,174,66,52.5,36.0
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Tariq Karlsson,KAR,92,19,British,Velocity GP,Vertex Dynamics,12,8,4,False,False,False,201.551,60.767,66.959,74.515,12,3:24.980,3:24.252,,15,55,1,6.06,Soft,Soft,Hard-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,True,12.9,4,4,207.5,308.6,6116.3,82,71,71.6,63.6
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Salvatore Sokolov,SOK,94,13,Swedish,Velocity GP,Vertex Dynamics,17,20,0,False,False,False,204.445,61.227,66.566,74.674,17,3:25.712,,,19,26,2,3.24,Soft,Medium,Hard-Hard-Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,True,Electrical,False,0.0,2,0,214.0,317.6,956.7,82,11,28.5,37.6
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Noah Suzuki,SUZ5,90,15,Belgian,Apex Motorsport,Quantum Powertrain,5,10,1,False,False,False,201.853,60.693,66.522,74.326,5,3:25.192,3:22.759,3:20.691,7,55,3,2.36,Medium,Hard,Soft-Hard-Soft-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,-5,0,197.1,315.2,5916.0,172,40,75.1,59.0
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Giorgio Muller,MUL2,13,23,Italian,Apex Motorsport,Quantum Powertrain,9,6,8,False,False,False,201.474,61.248,66.732,74.523,9,3:26.250,3:24.121,3:21.747,9,55,0,0.0,Soft,Soft,Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,3,3,214.8,324.2,5630.8,180,140,83.6,61.6
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Sven Pereira,PER4,95,26,Irish,Titan Racing,Titan Power Unit,7,2,18,True,False,False,203.067,61.121,66.499,74.766,7,3:25.950,3:24.021,3:20.461,6,55,2,2.43,Medium,Hard,Hard-Medium-Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,5,5,232.6,321.5,5839.5,393,153,85.8,64.6
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Kofi Taylor,TAY,19,28,Dutch,Titan Racing,Titan Power Unit,1,17,0,False,False,False,203.548,60.894,66.671,74.463,1,3:24.064,3:22.677,3:20.373,1,10,4,2.04,Medium,Hard,Hard-Hard-Hard-Hard-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,True,Electrical,False,0.0,-17,0,222.7,338.6,1200.9,393,240,52.9,23.1
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,George Sharma,SHA,68,28,American,Quantum F1,Quantum Powertrain,18,14,0,False,False,False,203.318,60.695,66.931,74.742,18,3:27.172,,,20,55,1,3.88,Soft,Hard,Medium-Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,4,4,189.7,317.9,6264.8,14,9,58.1,60.3
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Fabian Lee,LEE,106,12,Dutch,Quantum F1,Quantum Powertrain,15,15,0,False,False,False,203.013,60.837,66.642,74.715,15,3:24.756,3:24.086,,13,55,0,0.0,Soft,Hard,Soft,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,0,0,220.8,346.3,5059.6,14,5,57.4,71.9
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Lorenzo Martinez,MAR4,78,29,Spanish,Phoenix Racing,Solaris Engineering,16,7,6,False,False,False,202.525,60.973,66.784,74.184,16,3:24.304,,,17,55,4,5.56,Soft,Hard,Medium-Soft-Hard-Medium-Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,9,9,209.9,303.2,5107.8,34,22,74.3,52.2
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Lucas Pereira,PER3,30,27,Russian,Phoenix Racing,Solaris Engineering,11,11,0,False,False,False,203.793,60.979,66.909,74.573,11,3:26.302,3:24.444,,12,55,2,4.0,Medium,Soft,Hard-Medium-Soft,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,0,0,224.8,341.7,5669.2,34,12,67.3,64.8
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Kenji Hernandez,HER2,33,23,Italian,Nova Motorsport,Hyperion Drivetrain,3,1,25,True,True,False,201.717,60.907,66.414,74.37,3,3:25.241,3:22.250,3:20.351,5,55,1,2.27,Soft,Hard,Medium-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,2,2,215.0,322.6,5420.9,337,197,97.6,57.7
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Jasper Nowak,NOW,1,14,Belgian,Nova Motorsport,Hyperion Drivetrain,20,19,0,False,False,False,201.453,61.203,66.79,74.349,20,3:25.516,,,18,50,2,3.21,Medium,Hard,Hard-Hard-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,True,Electrical,False,0.0,10,0,215.1,318.2,2674.6,337,140,34.0,49.7
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Jack Martinez,MAR,62,23,Canadian,Solar GP,Solaris Engineering,2,4,12,False,False,False,204.419,61.258,66.777,74.74,2,3:26.505,3:24.093,3:20.518,3,55,3,3.45,Soft,Hard,Soft-Soft-Medium-Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,-2,0,184.8,321.9,5372.2,185,121,87.7,67.4
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Oscar Garcia,GAR2,17,11,Italian,Solar GP,Solaris Engineering,13,9,2,False,False,False,202.674,60.759,66.986,74.541,13,3:24.181,3:24.535,,13,55,0,0.0,Soft,Soft,Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,True,5.5,4,4,184.9,325.2,5629.0,187,66,76.9,60.2
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Seojun Andersen,AND2,86,22,Australian,Vertex Racing,Vertex Dynamics,6,5,10,False,False,True,201.229,60.672,66.387,74.17,6,3:26.609,3:22.656,3:21.337,9,55,3,5.65,Medium,Soft,Soft-Soft-Soft-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,1,1,218.9,304.0,4871.4,132,71,84.2,64.7
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Themba Kim,KIM2,76,15,South African,Vertex Racing,Vertex Dynamics,10,18,0,False,False,False,202.485,61.117,66.451,74.253,10,3:26.370,3:23.863,3:21.352,9,47,2,3.45,Medium,Medium,Hard-Medium-Hard,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,True,Collision,False,0.0,-1,0,220.7,316.4,3270.8,132,61,46.1,36.8
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Alejandro Almeida,ALM3,3,25,Hungarian,Hyperion Motorsport,Hyperion Drivetrain,8,3,15,True,False,False,204.561,61.016,66.611,74.189,8,3:24.152,3:24.053,3:21.026,7,55,1,6.26,Medium,Soft,Hard-Medium,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,5,5,208.2,340.0,5853.4,83,25,85.1,50.8
2018,16,Sunbelt Grand Prix,Meridios,Sunbelt International Raceway,5.5,17,55,Hao Chowdhury,CHO2,55,27,Indian,Hyperion Motorsport,Hyperion Drivetrain,14,12,0,False,False,False,203.991,60.757,66.718,74.424,14,3:25.136,3:23.858,,15,55,4,2.29,Soft,Hard,Hard-Soft-Hard-Medium-Soft,Cloudy,22.6,36.0,59.6,27.9,Safety Car,1,0,2,False,None,False,0.0,2,2,211.7,320.2,5735.9,83,58,64.9,70.9
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Ethan Larsen,LAR,82,20,Hungarian,Red Falcon Racing,Titan Power Unit,12,20,0,False,False,False,179.679,52.981,59.054,65.564,12,3:02.221,2:59.193,,,20,2,5.27,Intermediate,Intermediate,Wet-Intermediate-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,True,Collision,True,7.3,-4,0,203.7,310.5,3267.8,174,108,27.8,27.1
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Mason Wang,WAN,72,22,Dutch,Red Falcon Racing,Titan Power Unit,9,7,6,False,False,False,179.223,53.006,59.156,65.334,9,3:01.277,2:59.506,2:56.753,,73,2,3.71,Wet,Intermediate,Intermediate-Intermediate-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,2,2,199.8,315.9,5723.1,180,72,81.3,66.2
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Tariq Karlsson,KAR,92,19,British,Velocity GP,Vertex Dynamics,14,14,0,False,False,False,179.111,53.01,58.962,65.297,14,3:00.016,2:59.229,,,73,2,3.59,Intermediate,Intermediate,Wet-Intermediate-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,0,0,207.6,325.0,5833.4,82,71,57.0,71.6
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Salvatore Sokolov,SOK,94,13,Swedish,Velocity GP,Vertex Dynamics,18,12,0,False,False,False,177.093,53.276,58.992,65.309,18,3:00.089,,,,73,4,3.14,Intermediate,Intermediate,Intermediate-Intermediate-Intermediate-Wet-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,6,6,190.6,311.8,6283.8,82,11,51.8,56.9
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Noah Suzuki,SUZ5,90,15,Belgian,Apex Motorsport,Quantum Powertrain,11,8,4,False,False,False,178.601,53.364,58.979,65.396,11,2:59.468,2:58.939,,,73,3,5.94,Intermediate,Intermediate,Wet-Intermediate-Intermediate-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,3,3,180.8,316.4,6032.3,184,44,67.9,70.0
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Giorgio Muller,MUL2,13,23,Italian,Apex Motorsport,Quantum Powertrain,1,2,18,True,False,False,176.906,52.886,58.787,65.156,1,3:01.182,2:58.721,2:55.690,,73,2,3.09,Intermediate,Intermediate,Wet-Intermediate-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,-1,0,167.8,313.5,5689.5,202,158,93.1,64.8
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Sven Pereira,PER4,95,26,Irish,Titan Racing,Titan Power Unit,6,1,25,True,True,False,179.126,53.255,58.951,65.652,6,3:01.953,2:57.997,2:55.773,,73,2,5.5,Wet,Medium,Wet-Wet-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,5,5,198.1,325.8,6319.6,418,178,87.5,68.4
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Kofi Taylor,TAY,19,28,Dutch,Titan Racing,Titan Power Unit,2,3,15,True,False,False,177.415,53.231,59.127,65.411,2,3:00.740,2:57.399,2:57.365,,73,1,3.73,Wet,Intermediate,Wet-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,-1,0,178.5,328.4,6531.2,433,255,88.5,64.9
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,George Sharma,SHA,68,28,American,Quantum F1,Quantum Powertrain,16,15,0,False,False,False,179.481,53.206,59.137,65.222,16,3:02.349,,,,73,3,5.93,Wet,Wet,Intermediate-Wet-Wet-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,1,1,209.3,323.8,5506.3,14,9,52.8,67.9
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Fabian Lee,LEE,106,12,Dutch,Quantum F1,Quantum Powertrain,20,17,0,False,False,False,178.851,52.961,58.848,65.519,20,3:01.200,,,,73,2,5.12,Intermediate,Medium,Wet-Wet-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,True,9.3,3,3,165.0,313.3,6281.7,14,5,46.0,59.0
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Lorenzo Martinez,MAR4,78,29,Spanish,Phoenix Racing,Solaris Engineering,15,11,0,False,False,False,177.142,53.425,58.715,65.262,15,3:01.344,2:59.074,,,73,4,3.29,Wet,Medium,Wet-Wet-Intermediate-Intermediate-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,4,4,172.7,309.1,6131.6,34,22,74.3,63.8
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Lucas Pereira,PER3,30,27,Russian,Phoenix Racing,Solaris Engineering,19,16,0,False,False,False,179.564,53.435,59.172,65.372,19,2:59.626,,,,73,4,5.82,Wet,Intermediate,Wet-Intermediate-Wet-Intermediate-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,3,3,192.2,319.2,5864.1,34,12,45.9,64.3
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Kenji Hernandez,HER2,33,23,Italian,Nova Motorsport,Hyperion Drivetrain,4,6,8,False,False,False,177.562,53.431,58.966,65.645,4,3:01.620,2:58.667,2:57.379,,73,4,6.26,Wet,Intermediate,Wet-Wet-Wet-Intermediate-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,-2,0,174.0,322.7,6328.1,345,205,80.4,60.1
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Jasper Nowak,NOW,1,14,Belgian,Nova Motorsport,Hyperion Drivetrain,3,5,10,False,False,False,177.591,53.318,59.056,65.305,3,3:00.654,2:59.277,2:57.172,,73,1,5.49,Intermediate,Wet,Wet-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,-2,0,196.7,303.6,6126.9,355,150,89.6,67.1
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Jack Martinez,MAR,62,23,Canadian,Solar GP,Solaris Engineering,8,10,1,False,False,False,177.85,52.861,59.15,65.364,8,2:59.903,2:58.582,2:56.457,,73,2,6.26,Wet,Intermediate,Wet-Wet-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,-2,0,204.9,301.8,5415.2,188,122,76.8,68.4
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Oscar Garcia,GAR2,17,11,Italian,Solar GP,Solaris Engineering,5,4,12,False,False,True,176.596,52.86,58.63,65.106,5,3:00.310,2:59.390,2:56.524,,73,1,5.77,Wet,Medium,Wet-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,1,1,205.7,341.4,5263.0,200,78,81.3,64.8
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Seojun Andersen,AND2,86,22,Australian,Vertex Racing,Vertex Dynamics,17,13,0,False,False,False,178.159,52.935,59.218,65.361,17,3:01.377,,,,73,4,5.19,Intermediate,Intermediate,Wet-Wet-Wet-Intermediate-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,4,4,200.1,315.3,6365.1,132,71,58.3,63.9
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Themba Kim,KIM2,76,15,South African,Vertex Racing,Vertex Dynamics,10,9,2,False,False,False,177.367,53.138,58.691,65.309,10,3:02.163,2:59.887,2:56.179,,73,4,2.04,Wet,Wet,Wet-Intermediate-Wet-Wet-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,False,None,False,0.0,1,1,166.3,323.5,5938.3,134,63,68.9,66.6
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Alejandro Almeida,ALM3,3,25,Hungarian,Hyperion Motorsport,Hyperion Drivetrain,13,19,0,False,False,False,176.882,53.016,59.134,65.467,13,3:00.905,2:58.619,,,7,2,5.87,Wet,Intermediate,Wet-Wet-Intermediate,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,True,Gearbox,False,0.0,-6,0,195.6,299.1,3520.0,83,25,22.5,39.0
2018,17,Obsidian Grand Prix,Kaelora,Obsidian Street Circuit,4.2,21,73,Hao Chowdhury,CHO2,55,27,Indian,Hyperion Motorsport,Hyperion Drivetrain,7,18,0,False,False,False,178.18,53.279,58.995,65.37,7,3:00.138,2:58.332,2:57.046,,43,4,6.22,Wet,Wet,Intermediate-Wet-Intermediate-Intermediate-Wet,Heavy Rain,15.9,31.1,82.6,21.4,Safety Car,3,0,5,True,Collision,False,0.0,-5,0,175.3,292.5,1362.0,83,58,34.9,20.3
2018,18,Palmgrove Grand Prix,Austronia,Palmgrove Circuit,5.0,14,61,Ethan Larsen,LAR,82,20,Hungarian,Red Falcon Racing,Titan Power Unit,15,13,0,False,False,False,184.895,54.801,60.163,67.335,15,3:08.281,3:03.976,,,61,3,6.16,Medium,Medium,Hard-Medium-Medium-Medium,Cloudy,26.1,39.7,67.1,13.1,Virtual Safety Car,1,0,3,False,None,False,0.0,2,2,206.9,334.1,4572.9,180,108,61.3,68.8
2018,18,Palmgrove Grand Prix,Austronia,Palmgrove Circuit,5.0,14,61,Mason Wang,WAN,72,22,Dutch,Red Falcon Racing,Titan Power Unit,1,3,15,True,False,False,181.889,55.079,60.161,67.634,1,3:06.364,3:03.696,3:03.035,,61,1,3.76,Soft,Hard,Soft-Soft,Cloudy,26.1,39.7,67.1,13.1,Virtual Safety Car,1,0,3,False,None,False,0.0,-2,0,227.8,341.6,5236.8,195,87,86.9,73.4
2018,18,Palmgrove Grand Prix,Austronia,Palmgrove Circuit,5.0,14,61,Tariq Karlsson,KAR,92,19,British,Velocity GP,Vertex Dynamics,19,17,0,False,False,False,184.668,54.775,59.881,67.59,19,3:06.191,,,,61,3,3.57,Medium,Medium,Soft-Soft-Medium-Hard,Cloudy,26.1,39.7,67.1,13.1,Virtual Safety Car,1,0,3,False,None,False,0.0,2,2,192.0,324.3,5965.4,82,71,53.7,79.4
2018,18,Palmgrove Grand Prix,Austronia,Palmgrove Circuit,5.0,14,61,Salvatore Sokolov,SOK,94,13,Swedish,Velocity GP,Vertex Dynamics,6,11,0,False,False,False,183.836,54.749,59.598,67.441,6,3:08.075,3:04.348,3:02.270,,61,2,2.75,Medium,Hard,Medium-Hard-Soft,Cloudy,26.1,39.7,67.1,13.1,Virtual Safety Car,1,0,3,False,None,False,0.0,-5,0,215.2,333.3,5439.9,82,11,64.4,59.3
2018,18,Palmgrove Grand Prix,Austronia,Palmgrove Circuit,5.0,14,61,Noah Suzuki,SUZ5,90,15,Belgian,Apex Motorsport,Quantum Powertrain,11,2,18,True,False,True,181.413,54.582,59.597,67.234,11,3:05.838,3:05.329,,,61,2,4.09,Medium,Hard,Medium-Medium-Soft,Cloudy,26.1,39.7,67.1,13.1,Virtual Safety Car,1,0,3,False,None,False,0.0,9,9,168.6,315.1,5355.8,220,62,89.2,53.9
